unix_ms,rel_ms,tag_id,pass_id,rssi
946754871191,147105,1,1,-81
946754871196,147110,1,1,-80
946754871201,147115,1,1,-80
946754871206,147121,1,1,-80
946754871211,147125,1,1,-80
946754871216,147130,1,1,-80
946754871226,147140,1,1,-81
946754871231,147145,1,1,-82
946754871236,147150,1,1,-83
946754871241,147155,1,1,-84
946754871246,147161,1,1,-84
946754871256,147170,1,1,-84
946754871261,147175,1,1,-83
946754871271,147185,1,1,-82
946754871276,147190,1,1,-82
946754871281,147195,1,1,-83
946754871287,147201,1,1,-85
946754871291,147206,1,1,-86
946754871296,147210,1,1,-85
946754871301,147215,1,1,-83
946754871306,147220,1,1,-81
946754871311,147225,1,1,-81
946754871316,147230,1,1,-80
946754871321,147235,1,1,-80
946754871326,147240,1,1,-80
946754871331,147246,1,1,-80
946754871336,147250,1,1,-82
946754871341,147255,1,1,-83
946754871346,147260,1,1,-84
946754871356,147270,1,1,-83
946754871361,147275,1,1,-83
946754871371,147286,1,1,-89
946754871381,147295,1,1,-83
946754871391,147305,1,1,-83
946754871396,147310,1,1,-83
946754871412,147326,1,1,-82
946754871416,147331,1,1,-86
946754871421,147335,1,1,-86
946754871426,147340,1,1,-85
946754871431,147345,1,1,-87
946754871640,147371,1,1,-84
946754871640,147375,1,1,-84
946754871641,147380,1,1,-82
946754871641,147385,1,1,-83
946754871642,147435,1,1,-88
946754871642,147480,1,1,-86
946754871643,147491,1,1,-87
946754871643,147496,1,1,-87
946754871644,147500,1,1,-85
946754871644,147505,1,1,-84
946754871645,147520,1,1,-84
946754871645,147525,1,1,-82
946754871646,147530,1,1,-84
946754871646,147536,1,1,-85
946754871646,147545,1,1,-80
946754871647,147550,1,1,-80
946754871647,147555,1,1,-81
946754871648,147560,1,1,-84
946754871666,147581,1,1,-81
946754871671,147585,1,1,-82
946754871676,147590,1,1,-81
946754871686,147600,1,1,-82
946754871691,147605,1,1,-81
946754871696,147610,1,1,-81
946754871701,147616,1,1,-80
946754871706,147621,1,1,-81
946754871711,147625,1,1,-81
946754871716,147630,1,1,-81
946754871721,147635,1,1,-80
946754871726,147640,1,1,-81
946754871731,147645,1,1,-81
946754871736,147650,1,1,-81
946754871741,147655,1,1,-82
946754871746,147661,1,1,-82
946754871751,147666,1,1,-82
946754871761,147675,1,1,-83
946754871766,147680,1,1,-82
946754871771,147685,1,1,-81
946754871776,147690,1,1,-81
946754871787,147701,1,1,-81
946754871791,147706,1,1,-81
946754871796,147710,1,1,-80
946754871801,147715,1,1,-81
946754871806,147720,1,1,-81
946754871816,147730,1,1,-82
946754871821,147735,1,1,-82
946754871826,147741,1,1,-82
946754871831,147746,1,1,-83
946754871836,147750,1,1,-85
946754871841,147755,1,1,-85
946754871851,147765,1,1,-85
946754871856,147770,1,1,-86
946754871861,147775,1,1,-85
946754871866,147780,1,1,-84
946754871871,147786,1,1,-84
946754871876,147791,1,1,-84
946754871881,147795,1,1,-83
946754871886,147800,1,1,-83
946754871891,147805,1,1,-83
946754872142,147875,1,1,-88
946754872143,147916,1,1,-83
946754872143,147920,1,1,-82
946754872144,147925,1,1,-82
946754872144,147930,1,1,-82
946754872145,147935,1,1,-80
946754872146,147945,1,1,-78
946754872147,147951,1,1,-79
946754872147,147956,1,1,-80
946754872148,147960,1,1,-79
946754872148,147965,1,1,-78
946754872149,147970,1,1,-79
946754872149,147975,1,1,-82
946754872149,147980,1,1,-88
946754872150,148015,1,1,-82
946754872150,148020,1,1,-81
946754872151,148025,1,1,-79
946754872151,148030,1,1,-78
946754872152,148036,1,1,-77
946754872152,148045,1,1,-79
946754872153,148055,1,1,-82
946754872153,148060,1,1,-84
946754872171,148085,1,1,-85
946754872181,148095,1,1,-83
946754872191,148105,1,1,-81
946754872196,148110,1,1,-81
946754872202,148116,1,1,-81
946754872206,148121,1,1,-81
946754872211,148125,1,1,-81
946754872216,148130,1,1,-81
946754872221,148135,1,1,-82
946754872226,148140,1,1,-82
946754872231,148145,1,1,-82
946754872241,148155,1,1,-83
946754872246,148161,1,1,-83
946754872256,148170,1,1,-84
946754872266,148180,1,1,-83
946754872271,148185,1,1,-82
946754872276,148190,1,1,-80
946754872281,148195,1,1,-80
946754872286,148201,1,1,-80
946754872306,148220,1,1,-80
946754872311,148225,1,1,-79
946754872316,148230,1,1,-81
946754872331,148246,1,1,-82
946754872336,148250,1,1,-81
946754872341,148255,1,1,-83
946754872351,148265,1,1,-81
946754872356,148270,1,1,-83
946754872361,148275,1,1,-84
946754872366,148280,1,1,-81
946754872371,148286,1,1,-79
946754872376,148291,1,1,-81
946754872391,148305,1,1,-85
946754872401,148315,1,1,-86
946754872640,148371,1,1,-82
946754872640,148395,1,1,-86
946754872641,148400,1,1,-85
946754872641,148405,1,1,-90
946754872642,148435,1,1,-83
946754872643,148440,1,1,-84
946754872643,148465,1,1,-84
946754872644,148470,1,1,-80
946754872644,148475,1,1,-79
946754872645,148480,1,1,-80
946754872645,148496,1,1,-82
946754872646,148500,1,1,-81
946754872646,148505,1,1,-80
946754872646,148510,1,1,-80
946754872647,148515,1,1,-79
946754872647,148525,1,1,-80
946754872648,148531,1,1,-81
946754872648,148536,1,1,-82
946754872649,148545,1,1,-83
946754872649,148550,1,1,-82
946754872650,148555,1,1,-82
946754872654,148565,1,1,-81
946754872661,148576,1,1,-81
946754872666,148581,1,1,-81
946754872671,148585,1,1,-81
946754872676,148590,1,1,-81
946754872686,148600,1,1,-80
946754872691,148605,1,1,-80
946754872701,148616,1,1,-80
946754872706,148621,1,1,-81
946754872716,148630,1,1,-81
946754872721,148635,1,1,-81
946754872726,148640,1,1,-82
946754872736,148650,1,1,-83
946754872741,148656,1,1,-83
946754872751,148666,1,1,-84
946754872756,148670,1,1,-85
946754872766,148680,1,1,-84
946754872771,148685,1,1,-85
946754872776,148690,1,1,-85
946754872781,148695,1,1,-84
946754872786,148701,1,1,-84
946754872791,148706,1,1,-84
946754872796,148710,1,1,-84
946754872801,148715,1,1,-84
946754872806,148720,1,1,-84
946754872811,148725,1,1,-83
946754872816,148730,1,1,-82
946754872821,148735,1,1,-83
946754872827,148741,1,1,-84
946754872836,148750,1,1,-85
946754872846,148760,1,1,-85
946754872851,148765,1,1,-86
946754872861,148775,1,1,-87
946754872876,148791,1,1,-85
946754872881,148795,1,1,-84
946754872886,148800,1,1,-84
946754872891,148805,1,1,-85
946754872896,148810,1,1,-86
946754872931,148845,1,1,-84
946754872936,148850,1,1,-84
946754872941,148855,1,1,-81
946754872946,148860,1,1,-80
946754873142,148866,1,1,-80
946754873143,148871,1,1,-80
946754873144,148875,1,1,-78
946754873145,148880,1,1,-76
946754873145,148890,1,1,-78
946754873146,148895,1,1,-82
946754873146,148900,1,1,-85
946754873147,148906,1,1,-84
946754873147,148911,1,1,-85
946754873148,148940,1,1,-83
946754873148,148945,1,1,-80
946754873149,148956,1,1,-78
946754873149,148965,1,1,-78
946754873149,148970,1,1,-79
946754873150,148975,1,1,-81
946754873150,148980,1,1,-83
946754873151,149010,1,1,-84
946754873151,149015,1,1,-83
946754873152,149020,1,1,-83
946754873152,149025,1,1,-82
946754873153,149031,1,1,-82
946754873153,149036,1,1,-82
946754873154,149045,1,1,-81
946754873154,149050,1,1,-81
946754873155,149055,1,1,-81
946754873155,149060,1,1,-82
946754873156,149065,1,1,-82
946754873156,149070,1,1,-84
946754873171,149085,1,1,-86
946754873181,149095,1,1,-85
946754873186,149100,1,1,-84
946754873191,149105,1,1,-82
946754873196,149110,1,1,-80
946754873206,149121,1,1,-78
946754873216,149130,1,1,-83
946754873231,149145,1,1,-83
946754873236,149150,1,1,-83
946754873251,149166,1,1,-83
946754873256,149170,1,1,-82
946754873261,149175,1,1,-83
946754873266,149180,1,1,-84
946754873286,149201,1,1,-87
946754873296,149210,1,1,-87
946754873306,149220,1,1,-86
946754873326,149241,1,1,-85
946754873341,149255,1,1,-84
946754873371,149286,1,1,-84
946754873376,149291,1,1,-85
946754873386,149300,1,1,-85
946754873416,149331,1,1,-83
946754873431,149345,1,1,-87
946754873436,149350,1,1,-84
946754873441,149355,1,1,-82
946754873640,149380,1,1,-86
946754873640,149400,1,1,-85
946754873641,149406,1,1,-84
946754873641,149411,1,1,-85
946754873642,149416,1,1,-87
946754873642,149425,1,1,-87
946754873643,149435,1,1,-85
946754873643,149440,1,1,-83
946754873644,149445,1,1,-83
946754873644,149451,1,1,-82
946754873645,149456,1,1,-82
946754873645,149460,1,1,-83
946754873646,149465,1,1,-83
946754873646,149470,1,1,-83
946754873646,149475,1,1,-83
946754873647,149491,1,1,-83
946754873647,149496,1,1,-83
946754873648,149505,1,1,-83
946754873648,149525,1,1,-85
946754873649,149550,1,1,-88
946754873661,149576,1,1,-90
946754873666,149581,1,1,-90
946754873841,149755,1,1,-87
946754873856,149770,1,1,-91
946754873861,149775,1,1,-90
946754873871,149786,1,1,-87
946754873881,149795,1,1,-88
946754873886,149800,1,1,-85
946754873891,149805,1,1,-83
946754873896,149810,1,1,-85
946754874142,149875,1,1,-87
946754874143,149880,1,1,-85
946754874143,149885,1,1,-85
946754874143,149890,1,1,-84
946754874144,149900,1,1,-85
946754874144,149911,1,1,-89
946754874145,149946,1,1,-83
946754874145,149956,1,1,-83
946754874146,149960,1,1,-83
946754874146,149965,1,1,-83
946754874147,149970,1,1,-84
946754874147,149975,1,1,-84
946754874148,150036,1,1,-84
946754874148,150041,1,1,-82
946754874149,150045,1,1,-82
946754874153,150065,1,1,-82
946754874156,150071,1,1,-81
946754874161,150076,1,1,-84
946754874166,150081,1,1,-85
946754874171,150085,1,1,-83
946754874176,150090,1,1,-83
946754874191,150105,1,1,-86
946754874196,150110,1,1,-88
946754874211,150125,1,1,-89
946754874231,150145,1,1,-88
946754874246,150161,1,1,-86
946754874301,150215,1,1,-84
946754874306,150220,1,1,-87
946754874326,150241,1,1,-88
946754874346,150260,1,1,-88
946754874351,150265,1,1,-85
946754874356,150270,1,1,-82
946754874361,150275,1,1,-82
946754874366,150281,1,1,-86
946754874396,150310,1,1,-87
946754874401,150315,1,1,-85
946754874411,150326,1,1,-87
946754874421,150335,1,1,-86
946754874433,150340,1,1,-86
946754874433,150345,1,1,-85
946754874436,150350,1,1,-86
946754874441,150355,1,1,-86
946754874640,150406,1,1,-86
946754874640,150411,1,1,-85
946754874641,150416,1,1,-83
946754874641,150420,1,1,-84
946754874642,150435,1,1,-85
946754874642,150440,1,1,-87
946754874643,150491,1,1,-87
946754874643,150550,1,1,-87
946754874644,150555,1,1,-90
946754874751,150666,1,1,-89
946754874891,150805,1,1,-86
946754874901,150815,1,1,-88
946754874936,150850,1,1,-86
946754875142,150866,1,1,-84
946754875143,150871,1,1,-84
946754875143,150875,1,1,-84
946754875144,150916,1,1,-85
946754875144,150925,1,1,-83
946754875145,150930,1,1,-84
946754875145,150940,1,1,-86
946754875146,150951,1,1,-85
946754875146,150956,1,1,-85
946754875146,150960,1,1,-85
946754875147,150965,1,1,-89
946754875147,150975,1,1,-85
946754875148,150980,1,1,-85
946754875148,151000,1,1,-82
946754875149,151005,1,1,-83
946754875149,151031,1,1,-84
946754875150,151050,1,1,-85
946754875181,151095,1,1,-87
946754875221,151135,1,1,-87
946754875226,151140,1,1,-87
946754875331,151246,1,1,-87
946754875366,151281,1,1,-87
946754875371,151286,1,1,-86
946754875376,151291,1,1,-86
946754875716,151630,1,1,-88
946754875728,151640,1,1,-86
946754875731,151645,1,1,-88
946754875741,151656,1,1,-88
946754875756,151670,1,1,-88
946754875786,151701,1,1,-90
946754875886,151800,1,1,-88
946754875896,151810,1,1,-87
946754875906,151821,1,1,-86
946754875911,151826,1,1,-85
946754875916,151831,1,1,-86
946754875921,151835,1,1,-86
946754875931,151845,1,1,-85
946754875936,151850,1,1,-85
946754876142,151880,1,1,-83
946754876143,151885,1,1,-83
946754876143,151890,1,1,-86
946754876144,151895,1,1,-85
946754876144,151900,1,1,-83
946754876145,151906,1,1,-83
946754876145,151911,1,1,-86
946754876146,151930,1,1,-84
946754876146,151935,1,1,-85
946754876147,151940,1,1,-87
946754876147,151986,1,1,-85
946754876148,152031,1,1,-88
946754876171,152085,1,1,-84
946754876176,152090,1,1,-83
946754876181,152095,1,1,-85
946754876196,152111,1,1,-86
946754876201,152116,1,1,-85
946754876206,152121,1,1,-86
946754876640,152375,1,1,-88
946754876640,152385,1,1,-87
946754876641,152390,1,1,-87
946754876641,152411,1,1,-86
946754876642,152416,1,1,-85
946754876642,152420,1,1,-84
946754876643,152435,1,1,-86
946754876643,152486,1,1,-84
946754876643,152491,1,1,-84
946754876644,152500,1,1,-84
946754876644,152510,1,1,-83
946754876645,152515,1,1,-83
946754876645,152526,1,1,-90
946754876646,152555,1,1,-88
946754876646,152560,1,1,-84
946754876656,152571,1,1,-82
946754876666,152581,1,1,-81
946754876671,152585,1,1,-82
946754876676,152590,1,1,-84
946754876686,152600,1,1,-88
946754876701,152616,1,1,-85
946754876706,152621,1,1,-83
946754876711,152625,1,1,-83
946754876766,152680,1,1,-89
946754876778,152690,1,1,-88
946754876831,152746,1,1,-84
946754876836,152750,1,1,-81
946754876846,152760,1,1,-84
946754877142,152975,1,1,-86
946754877143,152980,1,1,-90
946754877143,153020,1,1,-88
946754877144,153026,1,1,-86
946754877144,153041,1,1,-83
946754877145,153045,1,1,-83
946754877226,153140,1,1,-90
946754877271,153185,1,1,-88
946754877275,153191,1,1,-87
946754877281,153196,1,1,-87
946754877286,153201,1,1,-86
946754877291,153206,1,1,-87
946754877306,153220,1,1,-88
946754877321,153236,1,1,-87
946754877351,153265,1,1,-87
946754877361,153276,1,1,-87
946754877381,153295,1,1,-86
946754877391,153305,1,1,-85
946754877400,153316,1,1,-87
946754877406,153321,1,1,-89
946754877446,153361,1,1,-87
946754877640,153371,1,1,-87
946754877640,153375,1,1,-87
946754877641,153385,1,1,-88
946754877641,153435,1,1,-87
946754877642,153451,1,1,-86
946754877642,153456,1,1,-84
946754877642,153460,1,1,-85
946754877643,153465,1,1,-84
946754877643,153475,1,1,-88
946754877644,153496,1,1,-90
946754877644,153500,1,1,-88
946754877645,153505,1,1,-84
946754877645,153510,1,1,-85
946754877646,153515,1,1,-86
946754877726,153640,1,1,-84
946754877731,153645,1,1,-83
946754877736,153651,1,1,-85
946754878142,153875,1,1,-90
946754878154,153951,1,1,-85
946754878154,153956,1,1,-85
946754878155,153965,1,1,-84
946754878155,153980,1,1,-87
946754878156,154045,1,1,-88
946754878156,154060,1,1,-90
946754878321,154236,1,1,-87
946754878341,154255,1,1,-86
946754878421,154335,1,1,-84
946754878436,154350,1,1,-85
946754878640,154390,1,1,-86
946754878640,154395,1,1,-86
946754878641,154401,1,1,-86
946754878641,154406,1,1,-87
946754878642,154526,1,1,-88
946754878642,154545,1,1,-86
946754878643,154550,1,1,-85
946754878651,154566,1,1,-87
946754878666,154581,1,1,-84
946754878706,154621,1,1,-86
946754878711,154625,1,1,-89
946754878726,154640,1,1,-85
946754878836,154750,1,1,-87
946754878941,154856,1,1,-89
946754879316,155231,1,1,-90
946754879336,155250,1,1,-88
946754879640,155430,1,1,-87
946754879640,155460,1,1,-84
946754879641,155465,1,1,-84
946754880161,156076,1,1,-90
946754880211,156125,1,1,-89
946754880225,156140,1,1,-87
946754880236,156151,1,1,-88
946754880276,156191,1,0,-86
946754880281,156196,1,0,-85
946754880286,156201,1,0,-88
946754880321,156236,1,0,-88
946754880333,156241,1,0,-86
946754880333,156246,1,0,-84
946754880346,156260,1,0,-84
946754880350,156265,1,0,-85
946754880381,156295,1,0,-86
946754880446,156361,1,0,-85
946754880640,156371,1,0,-83
946754880640,156425,1,0,-86
946754880641,156505,1,0,-86
946754880666,156581,1,0,-86
946754880671,156585,1,0,-86
946754880681,156595,1,0,-88
946754880685,156600,1,0,-88
946754880691,156606,1,0,-89
946754881251,157166,1,0,-88
946754881261,157175,1,0,-87
946754881265,157180,1,0,-85
946754881271,157186,1,0,-83
946754881276,157191,1,0,-82
946754881281,157196,1,0,-84
946754881286,157201,1,0,-87
946754881346,157260,1,0,-86
946754881361,157276,1,0,-87
946754881416,157331,1,0,-87
946754881431,157345,1,0,-86
946754881435,157350,1,0,-85
946754881640,157510,1,0,-87
946754881640,157515,1,0,-88
946754881641,157531,1,0,-87
946754881641,157536,1,0,-88
946754882356,158271,1,0,-85
946754882368,158276,1,0,-86
946754882376,158291,1,0,-87
946754883139,158920,1,0,-89
946754883140,158930,1,0,-90
946754883140,159005,1,0,-87
946754883141,159036,1,0,-87
946754883141,159041,1,0,-87
946754883411,159326,1,0,-86
946754883423,159331,1,0,-86
946754883423,159335,1,0,-86
946754883436,159351,1,0,-88
946754883441,159356,1,0,-88
946754883640,159416,1,0,-88
946754883890,159805,1,0,-88
946754883911,159826,1,0,-89
946754884142,159871,1,0,-87
946754884143,159875,1,0,-85
946754884143,159880,1,0,-85
946754884144,159906,1,0,-86
946754884144,159911,1,0,-87
946754884145,159965,1,0,-86
946754884145,159970,1,0,-84
946754884146,159976,1,0,-85
946754884675,160590,1,0,-89
946754884741,160656,1,0,-88
946754884771,160686,1,0,-87
946754884776,160691,1,0,-86
946754884786,160701,1,0,-86
946754884791,160706,1,0,-86
946754884800,160715,1,0,-86
946754884866,160781,1,0,-88
946754884891,160806,1,0,-86
946754884896,160811,1,0,-83
946754884916,160831,1,0,-84
946754884925,160840,1,0,-86
946754884946,160861,1,0,-88
946754885142,160946,1,0,-87
946754885143,161031,1,0,-90
946754885326,161241,1,0,-90
946754886139,161920,1,0,-85
946754886151,161925,1,0,-86
946754886151,161946,1,0,-88
946754886152,161951,1,0,-88
946754886152,162010,1,0,-88
946754886411,162326,1,0,-89
946754886640,162396,1,0,-88
946754886646,162561,1,0,-87
946754886936,162851,1,0,-89
946754886941,162856,1,0,-89
946754887142,162871,1,0,-87
946754887154,162875,1,0,-87
946754887154,162880,1,0,-87
946754887696,163611,1,0,-89
946754888281,164196,1,0,-91
946754888640,164375,1,0,-86
946754888931,164846,1,0,-89
946754889139,164901,1,0,-90
946754889140,164956,1,0,-89
946754889140,165021,1,0,-89
946754889141,165026,1,0,-87
946754889141,165031,1,0,-89
946754889186,165101,1,0,-88
946754891370,167286,1,0,-90
946754895139,171006,1,0,-90
946754895151,171031,1,0,-88
946754896142,171896,1,0,-88
946754896154,171901,1,0,-87
946754896154,171906,1,0,-87
946754896155,171911,1,0,-87
946754896155,171921,1,0,-89
946754896156,171926,1,0,-88
946754896156,171936,1,0,-89
946754908316,184232,1,0,-89
946754908366,184282,1,0,-91
946754909446,185362,1,0,-87
946754910148,186011,1,0,-84
946754910149,186016,1,0,-85
946754910340,186256,1,0,-89
946754910350,186266,1,0,-86
946754910361,186277,1,0,-85
946754910365,186282,1,0,-86
946754910370,186287,1,0,-85
946754910380,186296,1,0,-86
946754910395,186312,1,0,-88
946754910401,186317,1,0,-89
946754910648,186407,1,0,-94
946754911151,186971,1,0,-87
946754911170,187086,1,0,-90
946754911250,187166,1,0,-87
946754911260,187176,1,0,-88
946754911915,187832,1,0,-87
946754911927,187841,1,0,-87
946754911930,187846,1,0,-87
946754911936,187852,1,0,-89
946754912170,188086,1,0,-89
946754912755,188671,1,0,-89
946754913690,189607,1,0,-92
946754913702,189617,1,0,-85
946754914148,189897,1,0,-86
946754914149,189902,1,0,-85
946754914149,189912,1,0,-83
946754914150,189916,1,0,-83
946754914150,189921,1,0,-84
946754914151,189926,1,0,-84
946754914151,189932,1,0,-84
946754914152,189937,1,0,-86
946754914152,189942,1,0,-87
946754914153,189952,1,0,-85
946754914153,189966,1,0,-86
946754914154,189971,1,0,-87
946754914154,190027,1,0,-89
946754914155,190051,1,0,-89
946754914170,190086,1,0,-89
946754914220,190136,1,0,-90
946754914720,190636,1,0,-87
946754914800,190716,1,0,-89
946754914805,190721,1,0,-89
946754915648,191421,1,0,-89
946754915670,191586,1,0,-91
946754915681,191597,1,0,-86
946754915760,191676,1,0,-88
946754915772,191687,1,0,-87
946754915775,191692,1,0,-87
946754916385,192301,1,0,-91
946754926648,202552,1,0,-91
946754926735,202652,1,0,-88
946754926780,202697,1,0,-87
946754926785,202702,1,0,-88
946754926805,202722,1,0,-83
946754926815,202732,1,0,-88
946754926920,202837,1,0,-88
946754927648,203432,1,0,-91
946754927660,203458,1,0,-93
946754928148,203882,1,0,-87
946754928680,204597,1,0,-87
946754928755,204672,1,0,-86
946754929355,205272,1,0,-91
946754929380,205297,1,0,-90
946754929415,205333,1,0,-89
946754929425,205342,1,0,-87
946754929440,205357,1,0,-87
946754929648,205377,1,0,-86
946754929649,205382,1,0,-85
946754929649,205387,1,0,-86
946754929650,205392,1,0,-86
946754929650,205402,1,0,-87
946754929651,205477,1,0,-88
946754929651,205482,1,0,-88
946754929652,205547,1,0,-87
946754929665,205583,1,0,-86
946754930404,206322,1,0,-88
946754930416,206328,1,0,-87
946754930420,206337,1,0,-87
946754930440,206357,1,0,-88
946754930648,206417,1,0,-88
946754930649,206482,1,0,-86
946754930649,206487,1,0,-84
946754930650,206493,1,0,-86
946754930650,206507,1,0,-87
946754930651,206552,1,0,-89
946754930660,206578,1,0,-86
946754930675,206592,1,0,-86
946754930685,206602,1,0,-91
946754930830,206748,1,0,-89
946754931151,206907,1,0,-87
946754931152,206913,1,0,-87
946754931152,206922,1,0,-89
946754931153,207027,1,0,-87
946754931153,207038,1,0,-87
946754931154,207047,1,0,-88
946754931154,207057,1,0,-88
946754931290,207208,1,0,-88
946754931340,207257,1,0,-89
946754931385,207302,1,0,-87
946754931648,207413,1,0,-88
946754931660,207567,1,0,-86
946754931661,207578,1,0,-83
946754931665,207583,1,0,-83
946754931670,207587,1,0,-83
946754931675,207592,1,0,-84
946754931680,207597,1,0,-85
946754931745,207663,1,0,-89
946754931774,207692,1,0,-89
946754931815,207732,1,0,-89
946754931819,207737,1,0,-89
946754931830,207748,1,0,-89
946754931864,207783,1,0,-87
946754931885,207802,1,0,-87
946754931895,207812,1,0,-88
946754931910,207828,1,0,-87
946754931920,207837,1,0,-87
946754931944,207862,1,0,-90
946754932151,207887,1,0,-89
946754932152,207892,1,0,-88
946754932152,207917,1,0,-86
946754932153,207922,1,0,-86
946754932153,207927,1,0,-87
946754932154,207937,1,0,-86
946754932154,207942,1,0,-85
946754932155,207953,1,0,-86
946754932155,207958,1,0,-86
946754932156,207962,1,0,-85
946754932156,207972,1,0,-86
946754932157,207977,1,0,-85
946754932157,207982,1,0,-85
946754932158,207987,1,0,-84
946754932158,207993,1,0,-85
946754932159,207998,1,0,-86
946754932159,208007,1,0,-86
946754932160,208012,1,0,-84
946754932160,208017,1,0,-84
946754932161,208022,1,0,-84
946754932161,208027,1,0,-84
946754932162,208042,1,0,-84
946754932162,208047,1,0,-84
946754932170,208087,1,0,-85
946754932180,208097,1,0,-85
946754932190,208107,1,0,-85
946754932194,208112,1,0,-86
946754932200,208118,1,0,-85
946754932220,208137,1,0,-90
946754932260,208177,1,0,-89
946754932279,208197,1,0,-85
946754932285,208203,1,0,-84
946754932310,208227,1,0,-85
946754932319,208237,1,0,-87
946754932325,208243,1,0,-90
946754932395,208312,1,0,-85
946754932399,208317,1,0,-84
946754932404,208322,1,0,-87
946754932420,208337,1,0,-90
946754932444,208362,1,0,-89
946754933151,209038,1,0,-87
946754933163,209047,1,0,-90
946754933365,209283,1,0,-88
946754933420,209337,1,0,-88
946754934170,210087,1,0,-87
946754934280,210198,1,0,-87
946754934310,210227,1,0,-86
946754934314,210232,1,0,-85
946754934319,210238,1,0,-86
946754934648,210402,1,0,-88
946754934649,210408,1,0,-87
946754934649,210427,1,0,-88
946754934650,210453,1,0,-90
946754934650,210493,1,0,-87
946754934651,210517,1,0,-89
946754934651,210557,1,0,-86
946754934670,210587,1,0,-88
946754934680,210597,1,0,-87
946754934684,210602,1,0,-86
946754934689,210607,1,0,-87
946754934700,210618,1,0,-89
946754934705,210623,1,0,-88
946754934729,210647,1,0,-85
946754934734,210652,1,0,-84
946754934745,210663,1,0,-86
946754934750,210667,1,0,-86
946754934760,210677,1,0,-87
946754934769,210687,1,0,-87
946754934780,210698,1,0,-87
946754934785,210703,1,0,-86
946754934795,210712,1,0,-85
946754934800,210717,1,0,-86
946754934820,210738,1,0,-87
946754934825,210743,1,0,-87
946754934835,210752,1,0,-88
946754934859,210777,1,0,-88
946754934880,210797,1,0,-89
946754934890,210807,1,0,-87
946754934905,210823,1,0,-87
946754935151,210977,1,0,-84
946754935152,210982,1,0,-84
946754935152,210988,1,0,-84
946754935153,210993,1,0,-86
946754935153,211002,1,0,-86
946754935200,211118,1,0,-88
946754935309,211227,1,0,-86
946754935314,211232,1,0,-86
946754935320,211238,1,0,-86
946754935325,211243,1,0,-84
946754935330,211248,1,0,-85
946754935335,211252,1,0,-86
946754935345,211262,1,0,-86
946754935349,211267,1,0,-85
946754935354,211272,1,0,-86
946754935370,211288,1,0,-85
946754935394,211312,1,0,-87
946754935430,211347,1,0,-87
946754935455,211373,1,0,-86
946754935648,211382,1,0,-86
946754935649,211387,1,0,-88
946754935649,211392,1,0,-88
946754935650,211397,1,0,-88
946754935650,211408,1,0,-87
946754935651,211427,1,0,-87
946754935651,211448,1,0,-86
946754935652,211458,1,0,-87
946754935652,211482,1,0,-87
946754935653,211493,1,0,-86
946754935653,211498,1,0,-86
946754935665,211583,1,0,-87
946754935670,211587,1,0,-87
946754935689,211607,1,0,-86
946754935695,211613,1,0,-87
946754935785,211703,1,0,-90
946754936330,212248,1,0,-89
946754936349,212267,1,0,-90
946754936354,212272,1,0,-89
946754936385,212302,1,0,-89
946754936410,212328,1,0,-89
946754936415,212333,1,0,-89
946754936425,212342,1,0,-88
946754936439,212357,1,0,-89
946754936450,212368,1,0,-88
946754936648,212517,1,0,-90
946754936649,212542,1,0,-90
946754936655,212573,1,0,-88
946754936665,212583,1,0,-89
946754936695,212613,1,0,-88
946754936710,212627,1,0,-89
946754936724,212642,1,0,-89
946754936735,212653,1,0,-89
946754936740,212658,1,0,-89
946754936790,212708,1,0,-90
946754936854,212772,1,0,-91
946754936880,212797,1,0,-92
946754936950,212868,1,0,-91
946754937151,212937,1,0,-91
946754937152,212967,1,0,-90
946754937152,213017,1,0,-90
946754937245,213163,1,0,-91
946754937260,213177,1,0,-90
946754937264,213182,1,0,-89
946754937385,213302,1,0,-92
946754937420,213337,1,0,-91
946754937648,213467,1,0,-91
946754937710,213627,1,0,-91
946754937724,213642,1,0,-90
946754937755,213672,1,0,-90
946754937769,213687,1,0,-91
946754937939,213858,1,0,-89
946754938151,213897,1,0,-90
946754938152,213958,1,0,-90
946754939184,215102,1,0,-90
946754939790,215708,1,0,-91
946754939835,215752,1,0,-92
946754939915,215833,1,0,-90
946754939934,215852,1,0,-91
946754939955,215873,1,0,-89
946754940151,215887,1,0,-90
946754940152,215892,1,0,-90
946754940152,215898,1,0,-90
946754940153,215927,1,0,-89
946754940153,215938,1,0,-88
946754940154,215953,1,0,-88
946754940154,215972,1,0,-88
946754940155,215988,1,0,-87
946754940155,216023,1,0,-88
946754940156,216028,1,0,-87
946754940179,216097,1,0,-87
946754940184,216102,1,0,-87
946754940200,216118,1,0,-88
946754940205,216123,1,0,-87
946754940219,216137,1,0,-87
946754940235,216153,1,0,-87
946754940250,216167,1,0,-87
946754940254,216172,1,0,-86
946754940269,216188,1,0,-87
946754940280,216198,1,0,-86
946754940290,216208,1,0,-86
946754940299,216217,1,0,-86
946754940304,216222,1,0,-86
946754940309,216227,1,0,-85
946754940320,216238,1,0,-86
946754940330,216248,1,0,-86
946754940335,216252,1,0,-85
946754940339,216257,1,0,-86
946754940344,216262,1,0,-85
946754940355,216273,1,0,-86
946754940360,216278,1,0,-85
946754940365,216283,1,0,-85
946754940370,216288,1,0,-85
946754940379,216297,1,0,-85
946754940384,216302,1,0,-86
